id,longitude,latitude,time,precipitation
0,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1577836800000}",0
1,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1577923200000}",0
2,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1578009600000}",0
3,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1578096000000}",0
4,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1578182400000}",0
5,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1578268800000}",0
6,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1578355200000}",0
7,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1578441600000}",0
8,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1578528000000}",0
9,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1578614400000}",0
10,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1578700800000}",0
11,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1578787200000}",0
12,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1578873600000}",0
13,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1578960000000}",0
14,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1579046400000}",0
15,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1579132800000}",0
16,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1579219200000}",0
17,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1579305600000}",0
18,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1579392000000}",0
19,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1579478400000}",8.714725494384766
20,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1579564800000}",5.848643779754639
21,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1579651200000}",6.119028091430664
22,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1579737600000}",0
23,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1579824000000}",6.164931297302246
24,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1579910400000}",12.288713455200195
25,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1579996800000}",0.46350792050361633
26,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1580083200000}",0
27,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1580169600000}",0
28,-73.7741427083157,5.5021811152320685,"{'type': 'Date', 'value': 1580256000000}",0
0,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1577836800000}",0
1,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1577923200000}",0
2,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1578009600000}",0
3,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1578096000000}",0
4,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1578182400000}",0
5,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1578268800000}",0
6,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1578355200000}",0
7,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1578441600000}",0
8,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1578528000000}",0
9,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1578614400000}",0
10,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1578700800000}",0
11,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1578787200000}",0
12,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1578873600000}",0
13,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1578960000000}",0
14,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1579046400000}",0
15,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1579132800000}",0
16,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1579219200000}",0
17,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1579305600000}",0
18,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1579392000000}",0
19,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1579478400000}",0
20,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1579564800000}",18.91356658935547
21,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1579651200000}",0
22,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1579737600000}",10.001619338989258
23,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1579824000000}",0
24,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1579910400000}",0
25,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1579996800000}",0
26,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1580083200000}",0
27,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1580169600000}",0
28,-72.87582742419617,5.5021811152320685,"{'type': 'Date', 'value': 1580256000000}",0
0,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1577836800000}",0
1,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1577923200000}",0
2,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1578009600000}",0
3,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1578096000000}",0
4,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1578182400000}",0
5,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1578268800000}",0
6,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1578355200000}",0
7,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1578441600000}",0
8,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1578528000000}",0
9,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1578614400000}",0
10,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1578700800000}",0
11,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1578787200000}",0
12,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1578873600000}",0
13,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1578960000000}",0
14,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1579046400000}",0
15,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1579132800000}",0
16,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1579219200000}",0
17,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1579305600000}",0
18,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1579392000000}",0
19,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1579478400000}",0
20,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1579564800000}",18.17086410522461
21,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1579651200000}",0
22,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1579737600000}",0.6914291381835938
23,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1579824000000}",0
24,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1579910400000}",0
25,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1579996800000}",0
26,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1580083200000}",0
27,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1580169600000}",0
28,-72.6512486031663,5.5021811152320685,"{'type': 'Date', 'value': 1580256000000}",0
0,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1577836800000}",0
1,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1577923200000}",0
2,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1578009600000}",0
3,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1578096000000}",0
4,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1578182400000}",0
5,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1578268800000}",0
6,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1578355200000}",0
7,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1578441600000}",0
8,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1578528000000}",0
9,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1578614400000}",1.6382529735565186
10,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1578700800000}",0
11,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1578787200000}",0
12,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1578873600000}",0
13,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1578960000000}",0
14,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1579046400000}",0
15,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1579132800000}",0
16,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1579219200000}",0.9589190483093262
17,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1579305600000}",0
18,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1579392000000}",0
19,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1579478400000}",0
20,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1579564800000}",10.658112525939941
21,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1579651200000}",0
22,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1579737600000}",0
23,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1579824000000}",0.5115768909454346
24,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1579910400000}",0
25,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1579996800000}",0
26,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1580083200000}",0
27,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1580169600000}",0
28,-72.42666978213641,5.5021811152320685,"{'type': 'Date', 'value': 1580256000000}",0
0,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1577836800000}",0
1,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1577923200000}",0
2,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1578009600000}",0
3,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1578096000000}",0
4,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1578182400000}",0
5,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1578268800000}",0
6,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1578355200000}",0
7,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1578441600000}",0
8,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1578528000000}",0
9,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1578614400000}",1.9407867193222046
10,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1578700800000}",0
11,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1578787200000}",0.30268433690071106
12,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1578873600000}",0
13,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1578960000000}",0
14,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1579046400000}",0
15,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1579132800000}",0
16,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1579219200000}",2.585604667663574
17,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1579305600000}",0
18,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1579392000000}",0
19,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1579478400000}",0
20,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1579564800000}",2.144397020339966
21,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1579651200000}",0
22,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1579737600000}",0
23,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1579824000000}",1.4854316711425781
24,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1579910400000}",0
25,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1579996800000}",0
26,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1580083200000}",0
27,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1580169600000}",0
28,-72.20209096110653,5.5021811152320685,"{'type': 'Date', 'value': 1580256000000}",0
0,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1577836800000}",0.8610026836395264
1,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1577923200000}",0
2,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1578009600000}",0
3,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1578096000000}",0
4,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1578182400000}",0
5,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1578268800000}",0
6,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1578355200000}",0
7,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1578441600000}",0
8,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1578528000000}",0.8831882476806641
9,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1578614400000}",0
10,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1578700800000}",0
11,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1578787200000}",0
12,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1578873600000}",0
13,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1578960000000}",0
14,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1579046400000}",0
15,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1579132800000}",0
16,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1579219200000}",3.5569043159484863
17,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1579305600000}",0
18,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1579392000000}",0
19,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1579478400000}",1.181877851486206
20,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1579564800000}",0
21,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1579651200000}",0
22,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1579737600000}",0
23,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1579824000000}",0
24,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1579910400000}",0
25,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1579996800000}",0
26,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1580083200000}",0
27,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1580169600000}",0
28,-71.97751214007666,5.5021811152320685,"{'type': 'Date', 'value': 1580256000000}",0
0,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1577836800000}",0
1,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1577923200000}",0
2,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1578009600000}",0
3,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1578096000000}",0
4,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1578182400000}",0
5,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1578268800000}",0
6,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1578355200000}",0
7,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1578441600000}",0
8,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1578528000000}",0
9,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1578614400000}",0
10,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1578700800000}",0
11,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1578787200000}",0
12,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1578873600000}",0
13,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1578960000000}",0
14,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1579046400000}",0
15,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1579132800000}",0
16,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1579219200000}",0
17,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1579305600000}",0
18,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1579392000000}",0
19,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1579478400000}",17.985790252685547
20,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1579564800000}",0
21,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1579651200000}",20.575307846069336
22,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1579737600000}",0
23,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1579824000000}",0
24,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1579910400000}",0
25,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1579996800000}",0
26,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1580083200000}",0
27,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1580169600000}",0
28,-74.67245799243521,5.726759936261949,"{'type': 'Date', 'value': 1580256000000}",0
0,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1577836800000}",0
1,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1577923200000}",0
2,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1578009600000}",0
3,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1578096000000}",0
4,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1578182400000}",0
5,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1578268800000}",0
6,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1578355200000}",0
7,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1578441600000}",0
8,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1578528000000}",0
9,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1578614400000}",0
10,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1578700800000}",0
11,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1578787200000}",0
12,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1578873600000}",0
13,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1578960000000}",0
14,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1579046400000}",0
15,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1579132800000}",0
16,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1579219200000}",0
17,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1579305600000}",0
18,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1579392000000}",0
19,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1579478400000}",22.40477752685547
20,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1579564800000}",0
21,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1579651200000}",11.821415901184082
22,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1579737600000}",0
23,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1579824000000}",0.66611647605896
24,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1579910400000}",2.2121877670288086
25,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1579996800000}",0
26,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1580083200000}",0
27,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1580169600000}",0
28,-74.44787917140533,5.726759936261949,"{'type': 'Date', 'value': 1580256000000}",0
0,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1577836800000}",0
1,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1577923200000}",0
2,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1578009600000}",0
3,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1578096000000}",0
4,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1578182400000}",0
5,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1578268800000}",0
6,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1578355200000}",0
7,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1578441600000}",0
8,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1578528000000}",0
9,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1578614400000}",0
10,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1578700800000}",0
11,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1578787200000}",0
12,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1578873600000}",0
13,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1578960000000}",0
14,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1579046400000}",0
15,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1579132800000}",0
16,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1579219200000}",0
17,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1579305600000}",0
18,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1579392000000}",0
19,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1579478400000}",17.87335777282715
20,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1579564800000}",3.3179733753204346
21,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1579651200000}",4.754087924957275
22,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1579737600000}",0
23,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1579824000000}",6.882544040679932
24,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1579910400000}",13.941493034362793
25,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1579996800000}",0
26,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1580083200000}",0
27,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1580169600000}",0
28,-74.22330035037545,5.726759936261949,"{'type': 'Date', 'value': 1580256000000}",0
0,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1577836800000}",0
1,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1577923200000}",0
2,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1578009600000}",0
3,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1578096000000}",0
4,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1578182400000}",0
5,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1578268800000}",0
6,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1578355200000}",0
7,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1578441600000}",0
8,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1578528000000}",0
9,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1578614400000}",0
10,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1578700800000}",0
11,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1578787200000}",0
12,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1578873600000}",0
13,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1578960000000}",0.1438254714012146
14,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1579046400000}",0
15,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1579132800000}",0
16,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1579219200000}",0
17,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1579305600000}",0
18,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1579392000000}",0
19,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1579478400000}",16.590484619140625
20,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1579564800000}",7.420871734619141
21,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1579651200000}",10.953817367553711
22,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1579737600000}",0
23,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1579824000000}",4.918481826782227
24,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1579910400000}",18.496299743652344
25,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1579996800000}",0
26,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1580083200000}",0
27,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1580169600000}",0
28,-73.99872152934557,5.726759936261949,"{'type': 'Date', 'value': 1580256000000}",0
0,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1577836800000}",0
1,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1577923200000}",0
2,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1578009600000}",0
3,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1578096000000}",0
4,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1578182400000}",0
5,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1578268800000}",0
6,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1578355200000}",0
7,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1578441600000}",0
8,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1578528000000}",0
9,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1578614400000}",0
10,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1578700800000}",0
11,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1578787200000}",0
12,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1578873600000}",0
13,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1578960000000}",0.14194738864898682
14,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1579046400000}",0
15,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1579132800000}",0
16,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1579219200000}",0
17,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1579305600000}",0
18,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1579392000000}",0
19,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1579478400000}",11.736602783203125
20,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1579564800000}",3.9931440353393555
21,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1579651200000}",12.12570858001709
22,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1579737600000}",0
23,-73.7741427083157,5.726759936261949,"{'type': 'Date', 'value': 1579824000000}",5.049299240112305
